id,date_created,Userid
823,2021-06-27 21:45:20,17
824,2021-07-19 06:17:03,1
825,2021-07-01 01:10:04,7
826,2021-07-13 20:04:19,18
827,2021-07-22 05:42:23,14
828,2021-07-25 21:51:01,10
829,2021-07-14 22:29:26,16
830,2021-07-22 21:05:49,18
831,2021-06-29 22:06:04,16
832,2021-07-19 11:26:40,12
833,2021-07-17 19:14:42,9
834,2021-07-15 08:48:46,8
835,2021-07-11 05:20:59,17
836,2021-07-07 14:38:42,19
837,2021-07-12 00:11:19,8
838,2021-07-10 20:36:14,14
839,2021-07-27 14:23:26,1
840,2021-07-25 13:25:36,9
841,2021-07-12 15:44:25,18
842,2021-07-23 03:44:40,14
843,2021-07-23 08:52:16,16
844,2021-07-25 10:32:59,18
845,2021-07-12 02:26:28,13
846,2021-07-05 14:11:49,4
847,2021-07-04 14:51:10,5
848,2021-07-26 01:27:24,12
849,2021-07-07 22:43:17,8
850,2021-07-28 02:12:39,13
851,2021-07-25 05:19:13,8
852,2021-07-21 16:33:07,18
853,2021-07-12 10:03:14,8
854,2021-07-15 20:05:54,1
855,2021-07-24 06:11:15,2
856,2021-07-28 01:03:42,16
857,2021-07-06 13:14:12,4
858,2021-07-22 06:18:37,13
859,2021-07-28 04:05:02,17
860,2021-07-24 08:58:13,3
861,2021-07-15 11:38:52,8
862,2021-07-27 14:09:03,2
863,2021-07-12 02:50:36,11
864,2021-07-19 18:26:01,19
865,2021-07-19 19:53:50,1
866,2021-07-20 13:47:19,7
867,2021-07-09 20:19:36,11
868,2021-07-15 12:38:43,4
869,2021-07-27 18:45:36,1
870,2021-07-24 05:59:33,11
871,2021-07-23 04:05:01,6
872,2021-07-22 06:07:51,1
873,2021-07-19 17:09:56,15
874,2021-06-22 17:20:21,12
875,2021-07-23 03:36:39,5
876,2021-07-24 15:52:05,15
877,2021-07-12 07:22:50,17
878,2021-07-20 19:05:08,13
879,2021-06-16 02:19:13,15
880,2021-07-06 21:49:36,19
881,2021-07-21 03:22:15,12
882,2021-07-14 07:54:19,3
883,2021-06-30 17:11:39,5
884,2021-07-15 10:00:15,1
885,2021-07-05 08:50:32,9
886,2021-06-20 12:02:17,7
887,2021-07-12 07:35:32,6
888,2021-06-21 05:54:09,1
889,2021-07-01 21:09:00,17
890,2021-06-17 22:47:46,2
891,2021-07-14 11:01:27,6
892,2021-07-23 10:25:26,12
893,2021-07-23 23:17:12,1
894,2021-07-16 01:54:34,15
895,2021-07-29 09:44:35,8
896,2021-07-26 11:23:18,14
897,2021-07-09 11:02:27,10
898,2021-07-18 08:38:09,11
899,2021-07-24 17:13:44,1
900,2021-07-16 06:58:17,4
901,2021-07-07 20:52:14,2
902,2021-07-20 02:16:32,13
903,2021-07-06 04:38:55,5
904,2021-06-30 22:42:14,12
905,2021-07-15 06:17:21,12
906,2021-07-18 16:35:30,10
907,2021-06-22 20:32:28,16
908,2021-07-11 21:09:09,15
909,2021-06-15 07:06:56,16
910,2021-07-17 11:04:09,17
911,2021-06-21 03:34:26,13
912,2021-07-21 11:57:43,3
913,2021-07-17 14:24:54,14
914,2021-07-09 11:30:04,1
915,2021-07-04 18:09:17,7
916,2021-06-24 08:42:40,13
917,2021-07-10 01:16:53,4
918,2021-06-17 18:36:05,13
919,2021-07-10 19:11:09,2
920,2021-06-29 12:13:46,3
921,2021-07-25 23:23:11,7
922,2021-07-17 02:47:23,17
923,2021-07-22 06:42:23,17
924,2021-07-18 11:23:44,3
925,2021-07-25 10:16:05,17
926,2021-07-24 19:47:17,10
927,2021-07-19 23:26:57,2
928,2021-07-19 14:08:30,5
929,2021-07-24 09:26:07,1
930,2021-07-23 07:44:11,13
931,2021-06-29 04:31:43,18
932,2021-07-29 21:42:08,4
933,2021-07-21 17:30:19,15
934,2021-06-24 09:33:00,9
935,2021-07-19 22:46:53,18
936,2021-07-22 21:48:21,2
937,2021-07-24 14:10:59,9
938,2021-07-28 00:25:52,10
939,2021-07-13 05:55:18,15
940,2021-07-20 05:33:56,8
941,2021-07-19 10:50:28,12
942,2021-07-19 14:10:38,18
943,2021-07-21 23:15:17,11
944,2021-07-29 18:40:16,1
945,2021-07-27 23:59:07,15
946,2021-07-23 23:40:32,13
947,2021-07-19 14:31:34,5
948,2021-07-29 01:43:19,12
949,2021-07-25 15:17:20,12
950,2021-07-21 01:26:22,18
951,2021-07-08 18:03:55,6
952,2021-07-05 13:38:25,5
953,2021-07-15 22:16:58,16
954,2021-07-24 05:27:24,17
955,2021-07-03 10:38:57,7
956,2021-07-22 22:12:33,15
957,2021-07-05 18:17:29,17
958,2021-07-08 07:33:25,12
959,2021-07-08 03:08:22,1
960,2021-07-20 21:54:33,7
961,2021-07-12 07:57:44,11
962,2021-07-22 20:06:23,8
963,2021-07-24 20:06:45,1
964,2021-07-20 18:45:13,19
965,2021-07-14 02:07:09,4
966,2021-07-27 05:45:58,12
967,2021-07-12 17:43:40,17
968,2021-07-25 18:23:14,1
969,2021-07-22 09:21:01,8
970,2021-07-18 11:12:00,17
971,2021-07-10 08:46:00,7
972,2021-07-16 13:24:41,16
973,2021-07-03 04:41:13,6
974,2021-07-01 12:33:08,1
975,2021-07-04 20:26:07,14
976,2021-07-28 23:06:41,3
977,2021-07-29 07:27:33,16
978,2021-06-28 21:56:19,17
979,2021-06-28 19:11:51,1
980,2021-07-17 19:04:10,12
981,2021-07-16 14:08:48,17
982,2021-06-25 02:40:19,14
983,2021-07-07 13:05:34,9
984,2021-06-30 07:37:12,8
985,2021-07-17 10:09:18,3
986,2021-07-24 06:54:59,1
987,2021-06-24 23:35:35,13
988,2021-07-06 06:27:08,2
989,2021-07-24 09:39:07,1
990,2021-07-05 04:59:50,2
991,2021-07-06 09:34:09,2
992,2021-06-16 18:54:41,15
993,2021-06-15 11:18:19,12
994,2021-07-06 19:50:27,14
995,2021-07-28 19:17:01,19
996,2021-07-19 12:58:04,9
997,2021-07-28 13:20:23,10
998,2021-07-24 18:14:26,9
999,2021-07-02 22:41:54,16
1000,2021-06-22 05:39:04,18
1001,2021-07-27 02:27:01,5
1002,2021-07-14 18:05:51,17
1003,2021-07-28 23:16:24,3
1004,2021-07-27 04:10:08,1
1005,2021-07-18 01:26:50,15
1006,2021-07-21 21:19:41,4
1007,2021-07-21 14:07:21,5
1008,2021-07-20 10:10:09,5
1009,2021-07-12 20:01:55,1
1010,2021-07-12 11:16:52,17
1011,2021-07-15 14:56:26,11
1012,2021-07-21 13:07:50,11
1013,2021-07-25 09:56:06,3
1014,2021-07-14 08:09:18,3
1015,2021-07-26 09:01:35,8
1016,2021-07-23 23:58:24,15
1017,2021-07-17 13:40:22,7
1018,2021-07-16 16:48:05,5
1019,2021-07-13 19:09:29,1
1020,2021-07-20 05:14:28,3
1021,2021-07-28 16:03:05,3
1022,2021-07-17 02:56:02,13
1023,2021-07-24 14:39:07,9
1024,2021-07-26 10:44:25,9
1025,2021-07-26 14:13:38,12
1026,2021-07-18 14:55:50,14
1027,2021-07-24 19:27:21,14
1028,2021-06-24 08:40:55,17
1029,2021-07-19 08:27:19,4
1030,2021-07-14 07:13:01,4
1031,2021-06-18 02:34:05,9
1032,2021-07-23 08:13:45,19
1033,2021-07-02 08:37:43,12
1034,2021-07-12 12:34:20,1
1035,2021-07-07 03:09:12,2
1036,2021-07-14 23:16:12,8
1037,2021-07-07 05:16:37,2
1038,2021-07-07 06:33:07,11
1039,2021-07-23 21:48:04,18
1040,2021-07-15 20:44:47,10
1041,2021-07-17 00:17:41,6
1042,2021-07-26 17:19:23,15
1043,2021-07-20 13:56:35,3
1044,2021-07-12 09:56:44,9
1045,2021-07-11 03:24:45,9
1046,2021-07-28 02:58:53,11
1047,2021-07-11 12:25:53,5
1048,2021-07-23 06:23:41,6
1049,2021-07-26 21:23:15,1
1050,2021-07-11 13:23:55,8
1051,2021-06-26 10:07:37,11
1052,2021-07-29 21:34:39,13
1053,2021-07-19 21:41:25,8
1054,2021-07-21 15:44:47,7
1055,2021-07-03 18:27:57,9
1056,2021-07-02 13:40:22,9
1057,2021-07-04 22:42:47,9
1058,2021-07-02 05:16:40,8
1059,2021-07-13 04:09:04,1
1060,2021-07-26 20:08:26,10
1061,2021-07-24 02:46:07,14
1062,2021-07-21 23:44:28,2
1063,2021-07-21 14:24:57,7
1064,2021-07-27 20:42:21,1
1065,2021-07-10 04:34:42,9
1066,2021-07-28 17:11:37,8
1067,2021-07-16 21:26:29,13
1068,2021-07-17 20:51:20,13
1069,2021-07-11 14:26:47,9
1070,2021-07-26 06:01:59,15
1071,2021-07-11 18:33:55,13
1072,2021-07-14 10:06:05,15
1073,2021-07-16 07:01:37,14
1074,2021-07-24 07:53:27,2
1075,2021-07-18 13:21:38,15
1076,2021-07-14 00:22:19,18
1077,2021-07-28 09:38:34,19
1078,2021-07-27 08:07:25,15
1079,2021-07-29 19:19:21,1
1080,2021-07-07 04:21:26,19
1081,2021-07-10 13:35:10,6
1082,2021-07-24 20:15:04,2
1083,2021-07-22 00:57:38,10
1084,2021-07-22 15:37:33,9
1085,2021-07-07 11:19:31,15
1086,2021-07-10 14:03:03,18
1087,2021-07-25 19:40:10,8
1088,2021-07-18 06:34:13,13
1089,2021-07-19 13:52:46,12
1090,2021-07-22 05:51:09,9
1091,2021-07-18 19:33:44,15
1092,2021-07-08 20:04:39,12
1093,2021-07-08 12:08:48,1
1094,2021-07-14 05:25:23,1
1095,2021-07-28 10:32:53,18
1096,2021-07-11 15:33:16,19
1097,2021-07-04 05:25:03,8
1098,2021-07-02 12:00:00,15
1099,2021-06-30 19:22:58,4
1100,2021-06-30 21:10:15,12
1101,2021-07-24 02:39:46,5
1102,2021-07-03 08:46:09,2
1103,2021-06-30 06:29:42,18
1104,2021-07-19 06:04:09,19
1105,2021-07-09 22:31:59,3
1106,2021-07-17 03:05:30,10
1107,2021-07-01 01:41:59,3
1108,2021-07-23 15:57:17,12
1109,2021-07-20 09:29:19,1
1110,2021-07-15 17:35:39,14
1111,2021-07-08 14:59:34,17
1112,2021-07-25 00:18:31,5
1113,2021-07-10 23:36:20,3
1114,2021-07-16 09:52:38,1
1115,2021-07-11 11:39:20,6
1116,2021-07-10 13:32:51,10
1117,2021-07-17 22:30:33,11
1118,2021-06-26 01:30:50,12
1119,2021-06-29 11:15:04,3
1120,2021-07-13 10:44:48,10
1121,2021-07-20 21:57:49,9
1122,2021-07-17 13:01:20,17
1123,2021-07-28 18:22:01,19
1124,2021-07-13 08:04:18,1
1125,2021-07-18 15:45:07,10
1126,2021-06-27 17:20:49,5
1127,2021-07-24 21:29:47,4
1128,2021-07-20 14:41:06,1
1129,2021-07-23 06:49:54,10
1130,2021-07-17 23:19:35,18
1131,2021-07-23 05:25:32,18
1132,2021-07-13 10:46:41,2
1133,2021-07-11 11:55:06,2
1134,2021-07-01 11:56:20,7
1135,2021-06-24 03:10:02,16
1136,2021-07-09 01:53:33,10
1137,2021-06-14 22:33:52,6
1138,2021-06-28 20:22:36,3
1139,2021-06-16 23:20:18,1
1140,2021-07-02 13:04:50,18
1141,2021-06-17 20:50:18,4
1142,2021-07-03 11:28:08,4
1143,2021-06-19 16:41:44,6
1144,2021-07-26 07:05:31,15
1145,2021-07-08 02:47:13,7
1146,2021-07-19 09:48:22,6
1147,2021-07-18 23:38:44,9
1148,2021-07-05 15:19:30,14
1149,2021-07-07 10:30:13,8
1150,2021-07-26 14:44:19,19
1151,2021-07-28 05:18:44,2
1152,2021-07-20 04:54:42,2
1153,2021-07-26 00:43:51,3
1154,2021-07-20 09:17:07,1
1155,2021-07-20 07:51:55,9
1156,2021-07-15 21:40:09,16
1157,2021-07-18 13:15:50,17
1158,2021-07-19 13:17:11,7
1159,2021-07-22 08:54:26,9
1160,2021-07-09 07:26:05,4
1161,2021-07-10 04:04:53,14
1162,2021-07-22 16:39:32,8
1163,2021-07-28 01:15:54,7
1164,2021-07-06 00:12:44,6
1165,2021-07-29 12:22:08,15
1166,2021-07-16 16:43:24,10
1167,2021-07-05 23:44:57,7
1168,2021-07-14 10:31:40,5
1169,2021-07-05 15:22:30,1
1170,2021-07-26 05:53:50,12
1171,2021-07-24 12:11:37,8
1172,2021-07-23 03:44:29,7
1173,2021-07-23 10:03:52,18
1174,2021-07-23 00:33:54,3
1175,2021-07-21 14:35:42,18
1176,2021-07-19 03:22:00,13
1177,2021-07-25 10:21:37,18
1178,2021-07-21 20:25:06,18
1179,2021-07-11 01:30:02,11
1180,2021-07-10 02:46:59,14
1181,2021-07-12 17:54:01,13
1182,2021-07-12 02:07:58,9
1183,2021-07-17 10:17:10,4
1184,2021-07-10 13:41:12,1
1185,2021-07-18 18:04:59,11
1186,2021-07-26 23:05:56,3
1187,2021-07-14 12:22:14,17
1188,2021-07-13 11:54:10,3
1189,2021-07-01 03:23:10,16
1190,2021-07-26 21:49:31,2
1191,2021-07-21 17:20:20,16
1192,2021-07-13 02:19:08,4
1193,2021-07-05 01:57:02,16
1194,2021-07-02 13:44:05,16
1195,2021-07-20 13:18:22,2
1196,2021-07-16 12:41:38,11
1197,2021-07-17 20:46:58,9
1198,2021-07-24 01:32:35,1
1199,2021-07-26 07:04:22,1
1200,2021-07-28 04:11:48,19
1201,2021-07-25 00:32:17,3
1202,2021-07-26 06:18:19,11
1203,2021-07-17 12:25:19,15
1204,2021-06-27 14:42:30,13
1205,2021-07-16 01:31:36,4
1206,2021-07-23 13:37:48,19
1207,2021-07-08 12:19:09,1
1208,2021-07-18 19:09:52,19
1209,2021-07-26 06:43:43,7
1210,2021-07-27 06:31:14,3
1211,2021-07-07 08:51:14,2
1212,2021-07-25 16:41:47,18
1213,2021-07-03 22:45:20,9
1214,2021-07-22 16:21:41,1
1215,2021-07-18 03:18:07,3
1216,2021-07-28 00:06:05,9
1217,2021-07-15 02:11:09,1
1218,2021-07-14 09:22:19,18
1219,2021-07-21 17:11:11,18
1220,2021-07-14 19:46:13,11
1221,2021-07-16 07:31:05,18
1222,2021-07-27 12:18:54,11
1223,2021-07-15 20:35:43,17
1224,2021-07-10 08:49:24,12
1225,2021-07-01 00:15:05,9
1226,2021-07-14 16:34:32,9
1227,2021-06-20 06:21:31,8
1228,2021-07-18 18:55:16,18
1229,2021-07-06 21:01:55,1
1230,2021-07-09 20:21:14,8
1231,2021-07-27 17:39:35,14
1232,2021-07-01 05:13:02,17
1233,2021-06-29 02:03:06,12
1234,2021-07-04 09:55:26,2
1235,2021-07-11 02:10:19,1
1236,2021-07-29 12:57:27,11
1237,2021-07-21 06:24:49,3
1238,2021-07-22 23:40:14,3
1239,2021-07-25 04:26:00,6
1240,2021-07-26 14:26:47,1
1241,2021-07-14 18:08:45,13
1242,2021-07-18 09:42:22,11
1243,2021-07-21 05:36:55,19
1244,2021-07-21 08:03:37,1
1245,2021-07-26 22:09:27,10
1246,2021-07-23 00:26:32,17
1247,2021-07-20 16:02:20,7
1248,2021-07-28 01:34:27,2
1249,2021-07-23 14:50:15,12
1250,2021-07-11 15:28:45,17
1251,2021-07-17 04:37:53,4
1252,2021-07-07 16:58:57,13
1253,2021-07-16 00:22:16,3
1254,2021-07-24 09:31:42,10
1255,2021-07-22 12:31:27,11
1256,2021-07-20 09:13:04,15
1257,2021-07-24 10:01:34,13
1258,2021-07-04 22:03:21,4
1259,2021-07-22 05:32:43,1
1260,2021-06-18 11:21:58,1
1261,2021-07-25 07:21:24,2
1262,2021-07-06 09:13:01,2
1263,2021-07-28 08:09:16,2
1264,2021-07-26 06:31:19,14
1265,2021-07-12 00:21:47,12
1266,2021-07-09 23:50:08,18
1267,2021-07-15 21:10:39,6
1268,2021-06-29 21:11:52,5
1269,2021-06-24 20:52:23,10
1270,2021-06-16 21:21:30,7
1271,2021-06-22 04:58:44,16
1272,2021-07-28 06:04:11,15
1273,2021-07-27 22:17:53,12
1274,2021-07-07 09:32:59,1
1275,2021-07-16 13:12:41,14
1276,2021-06-28 04:47:23,13
1277,2021-07-26 22:43:04,10
1278,2021-07-24 05:45:00,3
1279,2021-07-14 09:25:55,9
1280,2021-07-07 18:12:08,15
1281,2021-07-29 01:40:49,12
1282,2021-07-20 02:41:40,15
1283,2021-07-15 17:34:11,6
1284,2021-07-26 04:52:36,3
1285,2021-07-20 11:35:24,11
1286,2021-07-08 23:09:15,13
1287,2021-07-19 22:26:13,1
1288,2021-07-26 18:39:53,8
1289,2021-07-29 13:13:39,1
1290,2021-07-13 09:48:31,18
1291,2021-07-10 22:39:09,3
1292,2021-07-10 04:18:49,14
1293,2021-07-21 08:55:38,17
1294,2021-07-15 03:05:41,12
1295,2021-07-15 05:17:44,16
1296,2021-07-28 03:22:17,8
1297,2021-07-15 09:24:28,17
1298,2021-07-24 07:05:56,4
1299,2021-07-22 08:28:50,10
1300,2021-07-25 05:02:14,7
1301,2021-07-25 19:56:12,15
1302,2021-07-24 07:43:31,16
1303,2021-07-02 04:01:21,6
1304,2021-07-08 04:11:17,1
1305,2021-07-19 00:50:25,1
1306,2021-07-20 10:56:42,15
1307,2021-07-21 11:12:32,19
1308,2021-06-28 06:06:51,17
1309,2021-07-01 11:00:38,18
1310,2021-07-08 22:58:47,3
1311,2021-07-13 01:18:40,11
1312,2021-07-27 18:25:47,2
1313,2021-07-22 08:04:49,11
1314,2021-07-02 10:04:30,15
1315,2021-07-15 19:10:44,3
1316,2021-07-28 09:26:52,19
1317,2021-07-14 08:15:59,2
1318,2021-07-09 14:08:58,15
1319,2021-07-29 08:39:39,1
1320,2021-07-03 07:03:27,1
1321,2021-06-27 11:19:40,1
1322,2021-06-21 06:17:52,4
1323,2021-07-25 08:47:37,11
1324,2021-06-30 18:19:39,15
1325,2021-07-18 06:06:00,13
1326,2021-07-07 14:39:33,7
1327,2021-07-12 11:27:20,7
1328,2021-07-17 03:34:01,15
1329,2021-06-29 12:14:13,17
1330,2021-07-02 05:39:06,5
1331,2021-06-27 17:48:42,18
1332,2021-07-24 13:30:51,7
1333,2021-06-21 11:25:16,6
1334,2021-06-20 09:10:56,1
1335,2021-06-26 11:11:12,3
1336,2021-07-14 13:09:14,2
1337,2021-07-09 21:54:31,14
1338,2021-07-21 22:57:00,7
1339,2021-06-20 23:17:19,15
1340,2021-07-14 17:02:18,19
1341,2021-07-01 12:41:40,14
1342,2021-07-11 18:42:57,11
1343,2021-07-13 19:23:20,3
1344,2021-07-05 13:12:23,5
1345,2021-07-02 07:34:47,8
1346,2021-07-08 20:19:08,7
1347,2021-07-29 20:11:16,18
1348,2021-06-23 01:22:18,4
1349,2021-07-12 07:00:36,1
1350,2021-06-24 05:16:52,16
1351,2021-07-26 09:42:00,5
1352,2021-07-28 18:00:34,3
1353,2021-07-27 21:04:23,11
1354,2021-07-04 16:28:26,3
1355,2021-06-28 02:13:58,1
1356,2021-07-16 04:44:25,14
1357,2021-07-22 23:29:18,4
1358,2021-06-26 05:58:08,5
1359,2021-07-19 07:01:22,11
1360,2021-06-30 23:22:32,18
1361,2021-07-23 14:28:34,8
1362,2021-07-26 19:22:20,19
1363,2021-07-12 17:51:35,16
1364,2021-07-26 03:14:15,1
1365,2021-07-14 03:39:13,5
1366,2021-07-02 18:14:57,3
1367,2021-07-19 06:49:27,13
1368,2021-06-25 10:34:05,4
1369,2021-07-20 22:52:38,2
1370,2021-07-28 12:54:12,14
1371,2021-07-04 17:35:59,6
1372,2021-07-11 18:35:11,17
1373,2021-06-17 03:47:45,5
1374,2021-07-11 15:51:24,9
1375,2021-07-12 02:15:03,11
1376,2021-06-28 03:07:47,16
1377,2021-07-24 01:01:35,5
1378,2021-07-05 02:43:32,14
1379,2021-07-20 11:30:43,1
1380,2021-07-22 02:07:29,14
1381,2021-07-20 09:19:15,15
1382,2021-07-21 04:49:26,2
1383,2021-07-28 13:15:01,14
1384,2021-07-23 12:05:44,2
1385,2021-07-21 06:43:58,13
1386,2021-07-20 00:38:53,15
1387,2021-07-20 18:37:12,7
1388,2021-07-16 10:30:20,16
1389,2021-07-21 17:45:22,14
1390,2021-07-08 03:18:48,7
1391,2021-07-17 15:30:19,13
1392,2021-06-21 05:14:16,4
1393,2021-07-12 01:57:45,7
1394,2021-07-28 03:49:58,1
1395,2021-07-23 18:28:43,2
1396,2021-06-29 16:32:39,6
1397,2021-07-24 18:33:26,15
1398,2021-07-23 20:52:09,7
1399,2021-07-24 10:19:20,8
1400,2021-07-10 14:29:09,10
1401,2021-07-27 13:04:32,19
1402,2021-07-07 20:04:50,18
1403,2021-07-24 15:27:45,13
1404,2021-07-08 08:28:54,19
1405,2021-06-29 10:45:23,1
1406,2021-06-29 13:14:06,5
1407,2021-07-24 10:29:18,19
1408,2021-07-17 11:43:56,3
1409,2021-06-30 04:54:46,1
1410,2021-07-18 21:26:15,13
1411,2021-07-27 01:41:19,8
1412,2021-06-25 22:12:32,7
1413,2021-06-27 00:57:26,2
1414,2021-07-07 07:32:07,13
1415,2021-07-15 17:35:16,17
1416,2021-07-04 18:47:53,2
1417,2021-07-19 10:43:56,12
1418,2021-07-16 15:30:40,9
1419,2021-07-12 10:54:09,5
1420,2021-06-18 23:03:50,15
1421,2021-06-27 20:26:53,16
1422,2021-07-04 18:23:10,11
1423,2021-06-24 21:03:18,14
1424,2021-07-28 03:14:01,1
1425,2021-07-18 18:01:43,10
1426,2021-07-19 05:00:58,13
1427,2021-07-21 23:01:25,19
1428,2021-07-25 02:22:09,8
1429,2021-07-18 22:46:23,18
1430,2021-07-13 11:45:55,1
1431,2021-07-17 12:44:12,3
1432,2021-07-15 23:52:25,5
1433,2021-07-17 16:10:38,10
1434,2021-07-23 15:52:26,7
1435,2021-07-16 01:15:03,5
1436,2021-07-14 16:56:44,1
1437,2021-07-23 00:11:00,4
1438,2021-07-20 07:31:28,12
1439,2021-07-24 09:33:56,1
1440,2021-07-10 08:24:20,8
1441,2021-07-17 18:20:18,9
1442,2021-07-28 05:08:25,11
1443,2021-07-25 02:34:57,7
1444,2021-07-08 07:58:20,14
1445,2021-07-11 13:09:34,16
1446,2021-07-13 01:29:35,14
1447,2021-07-17 23:58:25,9
1448,2021-07-23 01:18:11,13
1449,2021-07-13 02:20:15,3
1450,2021-07-12 19:26:54,18
1451,2021-07-16 20:51:26,3
1452,2021-07-23 20:58:51,5
1453,2021-07-20 19:59:17,11
1454,2021-07-10 22:08:57,1
1455,2021-07-21 05:32:14,7
1456,2021-07-20 15:57:01,5
1457,2021-07-24 17:17:54,6
1458,2021-07-09 08:39:27,10
1459,2021-07-27 16:42:25,1
1460,2021-07-17 09:14:51,8
1461,2021-07-16 11:44:35,12
1462,2021-07-12 19:45:02,11
1463,2021-07-09 16:36:07,11
1464,2021-07-24 16:43:50,15
1465,2021-07-16 19:54:16,9
1466,2021-07-21 05:54:20,7
1467,2021-07-18 06:23:09,2
1468,2021-07-21 03:39:59,19
1469,2021-07-27 21:57:12,1
1470,2021-07-23 00:05:31,1
1471,2021-07-08 20:38:56,11
1472,2021-07-12 04:02:30,5
1473,2021-07-21 21:08:42,7
1474,2021-07-26 21:39:44,9
1475,2021-07-22 18:32:33,17
1476,2021-07-19 15:15:32,10
1477,2021-07-13 17:49:07,18
1478,2021-07-12 22:04:22,17
1479,2021-07-26 10:21:04,5
1480,2021-07-27 15:37:20,19
1481,2021-07-25 22:40:15,4
1482,2021-07-13 19:33:59,12
1483,2021-07-21 13:45:45,8
1484,2021-07-19 05:23:16,1
1485,2021-07-26 11:37:20,3
1486,2021-07-21 12:13:43,17
1487,2021-07-07 16:47:49,4
1488,2021-07-18 02:10:51,15
1489,2021-07-14 01:35:55,19
1490,2021-07-27 07:40:40,2
1491,2021-07-12 11:03:43,6
1492,2021-07-28 18:55:26,2
1493,2021-07-06 21:59:56,1
1494,2021-07-08 11:34:32,17
1495,2021-07-23 13:00:37,6
1496,2021-07-20 13:51:32,17
1497,2021-07-22 15:49:13,17
1498,2021-06-30 02:30:37,4
1499,2021-07-03 20:02:15,1
1500,2021-07-14 05:35:08,19
1501,2021-07-03 09:57:23,14
1502,2021-07-27 19:22:00,2
1503,2021-07-14 04:26:05,1
1504,2021-07-01 15:58:41,18
1505,2021-07-19 03:29:17,19
1506,2021-06-29 11:45:24,16
1507,2021-06-30 07:32:39,7
1508,2021-07-13 19:26:36,14
1509,2021-07-09 18:37:05,2
1510,2021-07-24 12:16:27,2
1511,2021-07-11 11:57:02,13
1512,2021-07-19 03:03:23,12
1513,2021-06-23 18:47:04,1
1514,2021-06-14 00:56:53,1
1515,2021-07-15 00:47:18,4
1516,2021-07-14 15:43:56,14
1517,2021-07-23 06:41:51,1
1518,2021-07-15 17:13:45,1
1519,2021-07-21 07:04:18,14
1520,2021-07-29 03:49:30,14
1521,2021-07-17 23:14:33,12
1522,2021-07-25 13:12:04,11
1523,2021-07-23 06:32:17,17
1524,2021-07-26 00:10:34,11
1525,2021-07-24 18:36:33,13
1526,2021-07-18 03:02:16,1
1527,2021-07-29 06:03:39,18
1528,2021-07-27 02:07:58,6
1529,2021-07-20 22:22:04,1
1530,2021-07-27 09:37:46,5
1531,2021-07-19 01:59:25,2
1532,2021-07-18 18:44:35,14
1533,2021-07-27 15:13:03,3
